,Draft_Yr,Pk,Team,Player,College,Yrs,Games,Minutes Played,PTS,TRB,AST,FG_Percentage,TP_Percentage,FT_Percentage,Minutes per Game,Points per Game,TRB per game,Assits per Game,Win Share,WS_per_game,BPM,VORP
3206,2002,56.0,SAS,Randy Holcomb,San Diego State University,1.0,4.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,2.8,0.5,0.3,0.0,0.0,0.15,-1.8,0.0
3207,2002,57.0,SAC,Corsley Edwards,Central Connecticut State University,1.0,10.0,110.0,27.0,25.0,3.0,0.323,0.0,0.583,11.0,2.7,2.5,0.3,0.1,0.026,-5.2,-0.1
3208,2003,1.0,CLE,LeBron James,0,13.0,987.0,38478.0,26833.0,7067.0,6815.0,0.498,0.34,0.744,39.0,27.2,7.2,6.9,192.5,0.24,9.2,108.6
3209,2003,2.0,DET,Darko Milicic,0,10.0,468.0,8638.0,2813.0,1971.0,405.0,0.46,0.0,0.574,18.5,6.0,4.2,0.9,7.1,0.04,-1.6,0.8
3210,2003,3.0,DEN,Carmelo Anthony,Syracuse University,13.0,902.0,32796.0,22497.0,5993.0,2844.0,0.453,0.344,0.812,36.4,24.9,6.6,3.2,92.3,0.135,1.5,28.6
3211,2003,4.0,TOR,Chris Bosh,Georgia Institute of Technology,13.0,893.0,31936.0,17189.0,7592.0,1795.0,0.494,0.335,0.799,35.8,19.2,8.5,2.0,106.0,0.159,1.4,27.5
3212,2003,5.0,MIA,Dwyane Wade,Marquette University,13.0,855.0,30560.0,20221.0,4126.0,4944.0,0.488,0.284,0.767,35.7,23.7,4.8,5.8,113.8,0.179,5.3,56.4
3213,2003,6.0,LAC,Chris Kaman,Central Michigan University,13.0,735.0,19642.0,8208.0,5582.0,921.0,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-2.0,0.0
3214,2003,7.0,CHI,Kirk Hinrich,University of Kansas,13.0,879.0,27015.0,9594.0,2576.0,4245.0,0.411,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.093,0.2,14.7
3215,2003,8.0,MIL,T.J. Ford,University of Texas at Austin,8.0,429.0,11882.0,4797.0,1331.0,2495.0,0.433,0.289,0.815,27.7,11.2,3.1,5.8,16.9,0.068,-0.8,3.6
3216,2003,9.0,NYK,Mike Sweetney,Georgetown University,4.0,233.0,3610.0,1516.0,1045.0,145.0,0.485,0.0,0.689,15.5,6.5,4.5,0.6,7.8,0.103,-2.1,-0.1
3217,2003,10.0,WAS,Jarvis Hayes,University of Georgia,7.0,427.0,9898.0,3553.0,1330.0,459.0,0.415,0.356,0.798,23.2,8.3,3.1,1.1,10.2,0.049,-2.9,-2.2
3218,2003,11.0,GSW,Mickael Pietrus,0,10.0,557.0,11950.0,4629.0,1723.0,445.0,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.4
3219,2003,12.0,SEA,Nick Collison,University of Kansas,12.0,875.0,18400.0,5295.0,4650.0,923.0,0.532,0.21,0.727,21.0,6.1,5.3,1.1,44.0,0.115,0.5,11.4
3220,2003,13.0,MEM,Marcus Banks,"University of Nevada, Las Vegas",8.0,348.0,5571.0,2061.0,519.0,728.0,0.432,0.327,0.768,16.0,5.9,1.5,2.1,6.6,0.057,-2.4,-0.6
3221,2003,14.0,SEA,Luke Ridnour,University of Oregon,12.0,830.0,21623.0,7740.0,1877.0,3713.0,0.431,0.349,0.862,26.1,9.3,2.3,4.5,36.0,0.08,-0.9,5.8
3222,2003,15.0,ORL,Reece Gaines,University of Louisville,3.0,71.0,605.0,123.0,53.0,50.0,0.324,0.269,0.606,8.5,1.7,0.7,0.7,-0.6,-0.049,-7.7,-0.9
3223,2003,16.0,BOS,Troy Bell,Boston College,1.0,6.0,34.0,11.0,4.0,4.0,0.222,0.0,1.0,5.7,1.8,0.7,0.7,-0.2,-0.326,-14.4,-0.1
3224,2003,17.0,PHO,Zarko Cabarkapa,0,3.0,150.0,1550.0,640.0,312.0,85.0,0.427,0.273,0.733,10.3,4.3,2.1,0.6,1.1,0.035,-5.2,-1.3
3225,2003,18.0,NOH,David West,Xavier University,13.0,893.0,27291.0,13223.0,6149.0,1984.0,0.492,0.256,0.819,30.6,14.8,6.9,2.2,79.7,0.14,1.4,23.6
3226,2003,19.0,UTA,Sasha Pavlovic,0,10.0,567.0,8888.0,2787.0,1000.0,517.0,0.404,0.346,0.673,15.7,4.9,1.8,0.9,7.0,0.038,-3.4,-3.2
3227,2003,20.0,BOS,Dahntay Jones,Duke University,12.0,623.0,9787.0,3344.0,1080.0,528.0,0.439,0.331,0.751,15.7,5.4,1.7,0.8,9.9,0.048,-3.6,-4.1
3228,2003,21.0,ATL,Boris Diaw,0,13.0,991.0,27485.0,8801.0,4476.0,3514.0,0.496,0.342,0.716,27.7,8.9,4.5,3.5,50.5,0.088,0.9,19.8
3229,2003,22.0,NJN,Zoran Planinic,0,3.0,148.0,1584.0,561.0,198.0,165.0,0.405,0.289,0.677,10.7,3.8,1.3,1.1,1.5,0.046,-4.2,-0.9
3230,2003,23.0,POR,Travis Outlaw,0,11.0,622.0,13026.0,5273.0,1974.0,514.0,0.423,0.337,0.744,20.9,8.5,3.2,0.8,16.5,0.061,-2.3,-0.9
3231,2003,24.0,LAL,Brian Cook,University of Illinois at Urbana-Champaign,9.0,421.0,5649.0,2312.0,1115.0,252.0,0.439,0.382,0.783,13.4,5.5,2.6,0.6,10.2,0.086,-2.4,-0.6
3232,2003,25.0,DET,Carlos Delfino,0,8.0,507.0,11580.0,4115.0,1815.0,887.0,0.401,0.365,0.758,22.8,8.1,3.6,1.7,22.5,0.093,0.8,8.1
3233,2003,26.0,MIN,Ndudi Ebi,0,2.0,19.0,86.0,40.0,19.0,4.0,0.486,0.0,0.462,4.5,2.1,1.0,0.2,0.1,0.051,-5.4,-0.1
3234,2003,27.0,MEM,Kendrick Perkins,0,13.0,781.0,17147.0,4211.0,4531.0,811.0,0.53,0.0,0.594,22.0,5.4,5.8,1.0,27.9,0.078,-0.4,7.0
3235,2003,28.0,SAS,Leandro Barbosa,0,13.0,783.0,17423.0,8616.0,1616.0,1694.0,0.46,0.388,0.819,22.3,11.0,2.1,2.2,36.8,0.101,-0.2,7.9
3236,2003,29.0,DAL,Josh Howard,Wake Forest University,10.0,507.0,15350.0,7270.0,2886.0,817.0,0.448,0.332,0.77,30.3,14.3,5.7,1.6,38.0,0.119,0.6,10.3
3237,2003,30.0,NYK,Maciej Lampe,0,3.0,64.0,632.0,215.0,142.0,22.0,0.407,0.25,0.676,9.9,3.4,2.2,0.3,-0.2,-0.014,-8.7,-1.1
3238,2003,31.0,CLE,Jason Kapono,"University of California, Los Angeles",9.0,509.0,9068.0,3398.0,844.0,417.0,0.442,0.434,0.835,17.8,6.7,1.7,0.8,10.3,0.055,-3.0,-2.3
3239,2003,32.0,LAL,Luke Walton,University of Arizona,10.0,564.0,9685.0,2649.0,1588.0,1317.0,0.429,0.326,0.715,17.2,4.7,2.8,2.3,13.5,0.067,-1.2,1.9
3240,2003,33.0,MIA,Jerome Beasley,University of North Dakota,1.0,2.0,5.0,2.0,1.0,0.0,0.333,0.0,0.0,2.5,1.0,0.5,0.0,0.0,-0.117,-22.4,0.0
3241,2003,34.0,LAC,Sofoklis Schortsanitis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,2003,35.0,MIL,Szymon Szewczyk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,2003,36.0,CHI,Mario Austin,Mississippi State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,2003,37.0,ATL,Travis Hansen,Brigham Young University,1.0,41.0,507.0,123.0,70.0,19.0,0.354,0.3,0.815,12.4,3.0,1.7,0.5,0.2,0.019,-5.0,-0.4
3245,2003,38.0,WAS,Steve Blake,University of Maryland,13.0,870.0,20823.0,5662.0,1816.0,3446.0,0.401,0.383,0.779,23.9,6.5,2.1,4.0,29.1,0.067,-1.8,1.3
3246,2003,39.0,NYK,Slavko Vranes,0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.371,-21.4,0.0
3247,2003,40.0,GSW,Derrick Zimmerman,Mississippi State University,1.0,2.0,32.0,4.0,4.0,7.0,0.667,0.0,0.0,16.0,2.0,2.0,3.5,0.0,0.004,-9.7,-0.1
3248,2003,41.0,SEA,Willie Green,University of Detroit Mercy,12.0,731.0,14783.0,6059.0,1303.0,1018.0,0.425,0.346,0.765,20.2,8.3,1.8,1.4,12.9,0.042,-3.6,-5.9
3249,2003,42.0,ORL,Zaza Pachulia,0,13.0,891.0,19122.0,6348.0,5319.0,1101.0,0.461,0.0,0.746,21.5,7.1,6.0,1.2,42.4,0.106,-0.6,6.9
3250,2003,43.0,MIL,Keith Bogans,University of Kentucky,11.0,671.0,14527.0,4257.0,1817.0,866.0,0.394,0.353,0.716,21.6,6.3,2.7,1.3,20.4,0.068,-0.8,4.5
3251,2003,44.0,HOU,Malick Badiane,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252,2003,45.0,CHI,Matt Bonner,University of Florida,12.0,792.0,13356.0,4632.0,2371.0,552.0,0.464,0.414,0.78,16.9,5.8,3.0,0.7,38.5,0.138,1.0,10.1
3253,2003,46.0,DEN,Sani Becirovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,2003,47.0,UTA,Mo Williams,University of Alabama,13.0,818.0,23872.0,10759.0,2264.0,3990.0,0.434,0.378,0.871,29.2,13.2,2.8,4.9,40.0,0.08,-0.5,8.9
3255,2003,48.0,NOH,James Lang,0,1.0,11.0,55.0,11.0,11.0,2.0,0.444,0.0,0.6,5.0,1.0,1.0,0.2,0.1,0.047,-4.0,0.0
3256,2003,49.0,IND,James Jones,University of Miami,13.0,661.0,10717.0,3585.0,1239.0,352.0,0.399,0.398,0.846,16.2,5.4,1.9,0.5,24.3,0.109,-0.5,4.0
3257,2003,50.0,PHI,Paccelis Morlende,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,2003,51.0,NJN,Kyle Korver,Creighton University,13.0,964.0,25562.0,9617.0,3008.0,1767.0,0.442,0.429,0.879,26.5,10.0,3.1,1.8,61.6,0.116,1.0,19.4
3259,2003,52.0,TOR,Remon Van de Hare,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,2003,53.0,CHI,Tommy Smith,Arizona State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,2003,54.0,POR,Nedzad Sinanovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,2003,55.0,MIN,Rick Rickert,University of Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,2003,56.0,BOS,Brandon Hunter,Ohio University,2.0,67.0,630.0,220.0,187.0,22.0,0.476,0.0,0.488,9.4,3.3,2.8,0.3,0.7,0.055,-5.4,-0.5
3264,2003,57.0,DAL,Xue Yuyang,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,2003,58.0,DET,Andreas Glyniadakis,0,1.0,13.0,81.0,17.0,8.0,1.0,0.471,0.0,0.5,6.2,1.3,0.6,0.1,-0.2,-0.143,-12.1,-0.2
3266,2004,1.0,ORL,Dwight Howard,0,12.0,880.0,31092.0,15650.0,11149.0,1322.0,0.582,0.093,0.568,35.3,17.8,12.7,1.5,113.2,0.175,2.7,36.5
3267,2004,2.0,CHA,Emeka Okafor,University of Connecticut,9.0,590.0,18702.0,7256.0,5847.0,512.0,0.512,0.0,0.584,31.7,12.3,9.9,0.9,44.3,0.114,-0.4,7.5
3268,2004,3.0,CHI,Ben Gordon,University of Connecticut,11.0,744.0,20366.0,11084.0,1851.0,1868.0,0.432,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-1.1,4.7
3269,2004,4.0,LAC,Shaun Livingston,0,11.0,622.0,13747.0,4190.0,1590.0,2090.0,0.477,0.19,0.798,22.1,6.7,2.6,3.4,23.5,0.082,-1.5,1.9
3270,2004,5.0,WAS,Devin Harris,University of Wisconsin,12.0,781.0,20465.0,9137.0,1785.0,3459.0,0.437,0.324,0.794,26.2,11.7,2.3,4.4,48.7,0.114,0.6,13.3
3271,2004,6.0,ATL,Josh Childress,Stanford University,8.0,391.0,10432.0,3548.0,1850.0,609.0,0.522,0.329,0.779,26.7,9.1,4.7,1.6,25.7,0.118,1.3,8.6
3272,2004,7.0,PHO,Luol Deng,Duke University,12.0,823.0,29050.0,12777.0,5100.0,1949.0,0.458,0.334,0.771,35.3,15.5,6.2,2.4,72.3,0.119,1.1,22.7
3273,2004,8.0,TOR,Rafael Araujo,Brigham Young University,3.0,139.0,1585.0,389.0,395.0,41.0,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013,-6.4,-1.8
3274,2004,9.0,PHI,Andre Iguodala,University of Arizona,12.0,900.0,31836.0,12109.0,4829.0,4134.0,0.462,0.334,0.715,35.4,13.5,5.4,4.6,82.0,0.124,3.0,40.5
3275,2004,10.0,CLE,Luke Jackson,University of Oregon,4.0,73.0,724.0,252.0,89.0,58.0,0.357,0.36,0.732,9.9,3.5,1.2,0.8,0.2,0.01,-4.4,-0.4
3276,2004,11.0,GSW,Andris Biedrins,0,10.0,516.0,11146.0,3247.0,3631.0,467.0,0.594,0.0,0.5,21.6,6.3,7.0,0.9,30.7,0.132,1.1,8.6
3277,2004,12.0,SEA,Robert Swift,0,4.0,97.0,1500.0,416.0,376.0,20.0,0.506,0.0,0.61,15.5,4.3,3.9,0.2,1.7,0.054,-4.1,-0.8
3278,2004,13.0,POR,Sebastian Telfair,0,10.0,564.0,12149.0,4183.0,898.0,1960.0,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5.0,0.02,-3.9,-5.8
3279,2004,14.0,UTA,Kris Humphries,University of Minnesota,12.0,744.0,13543.0,5093.0,4108.0,527.0,0.466,0.269,0.696,18.2,6.8,5.5,0.7,28.6,0.101,-1.9,0.2
3280,2004,15.0,BOS,Al Jefferson,0,12.0,813.0,24884.0,13556.0,7269.0,1260.0,0.498,0.129,0.707,30.6,16.7,8.9,1.5,67.1,0.129,0.4,15.1
3281,2004,16.0,UTA,Kirk Snyder,"University of Nevada, Reno",4.0,211.0,3540.0,1333.0,491.0,241.0,0.438,0.327,0.699,16.8,6.3,2.3,1.1,4.5,0.061,-2.0,0.0
3282,2004,17.0,ATL,Josh Smith,0,12.0,891.0,28988.0,12994.0,6649.0,2789.0,0.453,0.285,0.632,32.5,14.6,7.5,3.1,51.0,0.085,2.1,30.0
3283,2004,18.0,NOH,J.R. Smith,0,12.0,839.0,22543.0,11044.0,2702.0,1850.0,0.423,0.375,0.734,26.9,13.2,3.2,2.2,44.3,0.094,0.5,14.3
3284,2004,19.0,MIA,Dorell Wright,0,11.0,549.0,12280.0,4597.0,2093.0,850.0,0.424,0.365,0.806,22.4,8.4,3.8,1.5,25.9,0.101,0.4,7.4
3285,2004,20.0,DEN,Jameer Nelson,Saint Joseph's University,12.0,753.0,21481.0,9006.0,2299.0,3944.0,0.437,0.368,0.814,28.5,12.0,3.1,5.2,44.9,0.1,0.4,13.2
3286,2004,21.0,UTA,Pavel Podkolzin,0,2.0,6.0,28.0,4.0,9.0,0.0,0.0,0.0,0.5,4.7,0.7,1.5,0.0,-0.1,-0.163,-18.8,-0.1
3287,2004,22.0,NJN,Viktor Khryapa,0,4.0,143.0,2351.0,643.0,492.0,142.0,0.443,0.292,0.658,16.4,4.5,3.4,1.0,2.0,0.041,-1.8,0.1
3288,2004,23.0,POR,Sergei Monia,0,1.0,26.0,343.0,77.0,52.0,19.0,0.333,0.265,0.714,13.2,3.0,2.0,0.7,-0.2,-0.025,-5.1,-0.3
3289,2004,24.0,BOS,Delonte West,Saint Joseph's University,8.0,432.0,11842.0,4198.0,1265.0,1540.0,0.448,0.372,0.826,27.4,9.7,2.9,3.6,24.5,0.099,0.5,7.6
3290,2004,25.0,BOS,Tony Allen,Oklahoma State University,12.0,727.0,15868.0,5908.0,2446.0,970.0,0.477,0.28,0.718,21.8,8.1,3.4,1.3,35.5,0.107,1.2,12.6
3291,2004,26.0,SAC,Kevin Martin,Western Carolina University,12.0,714.0,21559.0,12396.0,2278.0,1352.0,0.437,0.384,0.87,30.2,17.4,3.2,1.9,61.3,0.137,0.1,11.3
3292,2004,27.0,LAL,Sasha Vujacic,0,9.0,539.0,8500.0,2970.0,1034.0,696.0,0.394,0.37,0.866,15.8,5.5,1.9,1.3,15.9,0.09,-1.0,2.2
3293,2004,28.0,SAS,Beno Udrih,0,12.0,792.0,17625.0,6725.0,1655.0,2727.0,0.463,0.349,0.83,22.3,8.5,2.1,3.4,30.1,0.082,-1.5,2.1
3294,2004,29.0,IND,David Harrison,University of Colorado,4.0,189.0,2686.0,949.0,549.0,47.0,0.53,0.0,0.525,14.2,5.0,2.9,0.2,3.2,0.057,-3.4,-1.0
3295,2004,30.0,ORL,Anderson Varejao,0,12.0,613.0,14959.0,4543.0,4484.0,724.0,0.511,0.024,0.63,24.4,7.4,7.3,1.2,46.2,0.148,1.5,13.3
3296,2004,31.0,CHI,Jackson Vroman,Iowa State University,2.0,87.0,1111.0,285.0,261.0,51.0,0.408,0.0,0.58,12.8,3.3,3.0,0.6,0.0,0.001,-3.9,-0.5
3297,2004,32.0,WAS,Peter John Ramos,0,1.0,6.0,20.0,11.0,4.0,0.0,0.5,0.0,0.5,3.3,1.8,0.7,0.0,0.0,-0.108,-18.3,-0.1
3298,2004,33.0,LAC,Lionel Chalmers,Xavier University,1.0,36.0,433.0,111.0,31.0,51.0,0.336,0.245,0.625,12.0,3.1,0.9,1.4,-0.2,-0.025,-6.3,-0.5
3299,2004,34.0,ATL,Donta Smith,Southeastern Illinois College,2.0,61.0,560.0,165.0,66.0,48.0,0.421,0.308,0.65,9.2,2.7,1.1,0.8,0.5,0.043,-3.2,-0.2
3300,2004,35.0,SEA,Andre Emmett,Texas Tech University,2.0,14.0,73.0,20.0,8.0,1.0,0.462,0.0,0.615,5.2,1.4,0.6,0.1,0.1,0.04,-6.8,-0.1
3301,2004,36.0,ORL,Antonio Burks,University of Memphis,2.0,81.0,789.0,186.0,49.0,104.0,0.387,0.235,0.571,9.7,2.3,0.6,1.3,0.1,0.004,-6.6,-0.9
3302,2004,37.0,ATL,Royal Ivey,University of Texas at Austin,10.0,492.0,6162.0,1641.0,557.0,501.0,0.406,0.361,0.706,12.5,3.3,1.1,1.0,4.5,0.035,-3.8,-2.8
3303,2004,38.0,CHI,Chris Duhon,Duke University,9.0,606.0,15526.0,3946.0,1364.0,2690.0,0.393,0.363,0.784,25.6,6.5,2.3,4.4,25.0,0.077,-1.5,2.0
3304,2004,39.0,TOR,Albert Miralles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,2004,40.0,BOS,Justin Reed,University of Mississippi,3.0,136.0,1436.0,472.0,186.0,68.0,0.404,0.0,0.752,10.6,3.5,1.4,0.5,0.5,0.016,-5.9,-1.4
3306,2004,41.0,SEA,David Young,North Carolina Central University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,2004,42.0,ATL,Viktor Sanikidze,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,2004,43.0,NYK,Trevor Ariza,"University of California, Los Angeles",12.0,795.0,22766.0,8211.0,3761.0,1674.0,0.427,0.352,0.716,28.6,10.3,4.7,2.1,46.1,0.097,1.6,20.8
3309,2004,44.0,NOH,Tim Pickett,Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,2004,45.0,CHA,Bernard Robinson,University of Michigan,3.0,128.0,1909.0,576.0,315.0,126.0,0.417,0.161,0.786,14.9,4.5,2.5,1.0,2.0,0.049,-2.0,0.0
3311,2004,46.0,POR,Ha Seung-Jin,0,2.0,46.0,316.0,70.0,67.0,3.0,0.519,0.0,0.5,6.9,1.5,1.5,0.1,-0.2,-0.029,-8.3,-0.5
3312,2004,47.0,MIA,Pape Sow,"California State University, Fullerton",3.0,76.0,879.0,219.0,214.0,12.0,0.416,0.0,0.678,11.6,2.9,2.8,0.2,0.8,0.044,-4.8,-0.6
3313,2004,48.0,SAC,Ricky Minard,Morehead State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,2004,49.0,MEM,Sergei Lishouk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,2004,50.0,DAL,Vassilis Spanoulis,0,1.0,31.0,272.0,85.0,22.0,28.0,0.319,0.172,0.81,8.8,2.7,0.7,0.9,-0.1,-0.01,-6.7,-0.3
3316,2004,51.0,NJN,Christian Drejer,University of Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,2004,52.0,SAS,Romain Sato,Xavier University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,2004,53.0,MIA,Matt Freije,Vanderbilt University,2.0,42.0,588.0,133.0,85.0,27.0,0.293,0.224,0.714,14.0,3.2,2.0,0.6,-0.6,-0.047,-6.3,-0.6
3319,2004,54.0,DET,Rickey Paulding,University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,2004,55.0,HOU,Luis Flores,Manhattan College,1.0,16.0,77.0,35.0,3.0,11.0,0.483,0.5,1.0,4.8,2.2,0.2,0.7,0.0,-0.02,-9.6,-0.1
3321,2004,56.0,LAL,Marcus Douthit,Providence College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,2004,57.0,SAS,Sergei Karaulov,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,2004,58.0,MIN,Blake Stepp,Gonzaga University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,2004,59.0,IND,Rashad Wright,University of Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,2005,1.0,MIL,Andrew Bogut,University of Utah,11.0,644.0,18929.0,6654.0,5761.0,1471.0,0.535,0.125,0.558,29.4,10.3,8.9,2.3,49.2,0.125,2.4,21.2
3326,2005,2.0,ATL,Marvin Williams,University of North Carolina,11.0,785.0,22596.0,8273.0,4086.0,1019.0,0.446,0.354,0.802,28.8,10.5,5.2,1.3,48.9,0.104,-0.5,8.6
3327,2005,3.0,UTA,Deron Williams,University of Illinois at Urbana-Champaign,11.0,781.0,27208.0,13103.0,2472.0,6459.0,0.445,0.357,0.822,34.8,16.8,3.2,8.3,74.9,0.132,1.5,23.9
3328,2005,4.0,NOH,Chris Paul,Wake Forest University,11.0,773.0,27725.0,14506.0,3380.0,7688.0,0.473,0.365,0.864,35.9,18.8,4.4,9.9,144.1,0.249,7.5,66.4
3329,2005,5.0,CHA,Raymond Felton,University of North Carolina,11.0,776.0,25385.0,9608.0,2459.0,4650.0,0.412,0.327,0.789,32.7,12.4,3.2,6.0,35.3,0.067,-0.4,10.0
3330,2005,6.0,POR,Martell Webster,0,10.0,580.0,13914.0,5056.0,1811.0,588.0,0.418,0.382,0.791,24.0,8.7,3.1,1.0,24.7,0.085,-0.7,4.6
3331,2005,7.0,TOR,Charlie Villanueva,University of Connecticut,11.0,656.0,13578.0,6808.0,3019.0,549.0,0.435,0.341,0.772,20.7,10.4,4.6,0.8,22.6,0.08,-1.8,0.6
3332,2005,8.0,NYK,Channing Frye,University of Arizona,10.0,727.0,17338.0,6717.0,3525.0,761.0,0.439,0.386,0.819,23.8,9.2,4.8,1.0,33.7,0.093,0.0,8.6
3333,2005,9.0,GSW,Ike Diogu,Arizona State University,6.0,225.0,2795.0,1348.0,689.0,69.0,0.509,0.5,0.786,12.4,6.0,3.1,0.3,6.5,0.112,-4.8,-2.0
3334,2005,10.0,LAL,Andrew Bynum,0,8.0,418.0,10690.0,4822.0,3221.0,490.0,0.556,0.111,0.69,25.6,11.5,7.7,1.2,37.4,0.168,1.3,9.0
3335,2005,11.0,ORL,Fran Vazquez,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,2005,12.0,LAC,Yaroslav Korolev,0,2.0,34.0,168.0,39.0,16.0,13.0,0.283,0.25,0.625,4.9,1.1,0.5,0.4,-0.1,-0.024,-6.4,-0.2
3337,2005,13.0,CHA,Sean May,University of North Carolina,4.0,119.0,1868.0,821.0,481.0,115.0,0.458,0.231,0.746,15.7,6.9,4.0,1.0,2.6,0.068,-2.4,-0.2
3338,2005,14.0,MIN,Rashad McCants,University of North Carolina,4.0,249.0,5037.0,2479.0,506.0,331.0,0.431,0.368,0.741,20.2,10.0,2.0,1.3,3.6,0.035,-2.5,-0.6
3339,2005,15.0,NJN,Antoine Wright,Texas A&M University,6.0,297.0,5714.0,1614.0,681.0,295.0,0.412,0.304,0.674,19.2,5.4,2.3,1.0,3.1,0.026,-3.1,-1.5
3340,2005,16.0,TOR,Joey Graham,Oklahoma State University,6.0,377.0,6117.0,2239.0,1058.0,207.0,0.483,0.3,0.815,16.2,5.9,2.8,0.5,7.8,0.061,-3.8,-2.8
3341,2005,17.0,IND,Danny Granger,University of New Mexico,10.0,586.0,18487.0,9855.0,2888.0,1097.0,0.434,0.38,0.848,31.5,16.8,4.9,1.9,48.5,0.126,1.5,16.1
3342,2005,18.0,BOS,Gerald Green,0,9.0,497.0,10086.0,4978.0,1240.0,498.0,0.421,0.361,0.815,20.3,10.0,2.5,1.0,13.9,0.066,-2.3,-0.7
3343,2005,19.0,MEM,Hakim Warrick,Syracuse University,8.0,526.0,10624.0,4947.0,2117.0,400.0,0.49,0.191,0.726,20.2,9.4,4.0,0.8,20.4,0.092,-3.1,-2.9
3344,2005,20.0,DEN,Julius Hodge,North Carolina State University,2.0,23.0,98.0,28.0,15.0,18.0,0.44,0.0,0.5,4.3,1.2,0.7,0.8,0.0,0.003,-4.5,-0.1
3345,2005,21.0,PHO,Nate Robinson,University of Washington,11.0,618.0,13878.0,6807.0,1446.0,1826.0,0.423,0.36,0.796,22.5,11.0,2.3,3.0,27.8,0.096,0.2,7.8
